ORDEN,SKU,MARKETING,ACTUALIZACIONES,ACTUALIZADO,VENTAS_ACUMULADAS,PRICE,LANZAMIENTO,CANTIDAD,PRECIO_MIN,SD_PRECIO,VENTA_ALTA
67141,557125,S,5,1,947137,90.6,2000,66,77.84,9.88,0
417,618253,D,2,1,1114797,46.11,2010,26,81.03,46.45,0
28796,744112,D,8,1,5882,121.0,2013,90,63.85,52.18,0
73087,417512,S,5,1,1438866,35.75,2003,20,16.34,26.99,0
55779,243852,S,5,1,145177,227.95,2010,70,8.07,55.18,0
66397,834675,S,4,1,4143463,271.09,2009,13,48.97,121.84,0
34038,54084,D,10,1,66056,160.95,2011,129,107.99,20.98,1
26836,852954,D,2,1,4766883,60.0,2001,18,53.83,10.98,0
53880,261092,S,3,1,503983,55.95,2004,16,43.5,69.71,0
62976,1755163,S,2,1,326037,79.99,2011,27,0.0,59.54,0
82645,526703,S,5,1,630443,279.99,2012,29,22.89,16.44,0
2834,907137,D,3,1,901484,61.95,2008,22,49.08,56.82,0
5293,169309,D,2,1,1470103,161.95,2006,20,79.02,59.62,0
43859,652255,S,5,1,293697,120.33,2013,27,57.81,128.4,0
48923,54034,S,3,1,1172215,8.44,2004,119,80.6,17.99,0
57553,50080,S,10,1,1105021,99.0,2002,49,98.92,45.93,1
38024,567741,S,6,1,72278,111.95,2010,40,45.44,54.43,0
11324,859362,D,3,1,776615,18.3,2006,48,56.47,11.45,0
83186,621286,S,3,1,31670,44.95,2012,52,23.21,26.4,0
57147,555834,S,2,1,3023280,65.0,2003,27,34.54,20.54,0
82403,624289,S,11,1,318061,67.75,2011,29,0.0,0.0,0
33272,907769,D,2,1,14815935,24.95,1990,13,47.75,23.94,0
19243,2609723,D,0,0,1027399,36.99,2000,26,47.47,22.99,0
63061,173921,S,2,1,987709,74.99,2004,19,26.98,27.8,0
10921,867016,D,11,1,10023,129.0,2013,102,49.71,47.54,1
30298,639320,D,1,0,1112292,124.0,2008,20,71.39,91.69,0
54879,266333,S,2,1,2119143,47.99,2007,11,34.37,120.89,0
9189,902376,D,1,0,1440298,256.95,1995,28,62.2,7.99,0
24194,146473,D,12,1,467403,136.67,2011,32,117.99,83.81,0
78303,121326,S,3,1,1700438,44.99,2008,40,16.53,8.26,0
28751,873176,D,0,0,356638,75.0,2005,19,44.2,57.61,0
82926,911731,S,2,1,317072,52.0,2014,19,35.07,41.31,0
55215,2523799,S,6,1,4466732,160.0,1993,23,43.81,48.25,0
63990,52038,S,6,1,448409,294.95,2007,53,6.24,15.33,1
59049,618665,S,1,0,311657,43.95,1997,52,8.66,19.09,0
56573,268427,S,2,1,1130787,83.0,2006,17,37.04,32.78,0
31571,183358,D,12,1,778719,136.95,2006,37,62.03,52.15,0
77044,545584,S,0,0,451866,54.99,2012,28,0.0,32.08,0
30154,3601464,D,10,1,5748930,208.95,1997,17,0.0,69.89,0
48634,661107,S,3,1,321755,38.0,2011,47,39.99,32.99,0
49529,60131,S,9,1,1093183,136.0,2006,63,123.98,18.49,0
65000,286063,S,7,1,1519967,109.33,2005,37,43.5,10.99,0
59353,162594,S,9,1,1407733,22.98,2008,55,0.0,17.94,0
24430,735629,D,1,0,1139300,0.0,2011,16,52.51,42.49,0
71028,920287,S,4,1,230008,24.99,2012,51,0.0,0.0,0
70405,564943,S,1,0,124330,89.95,2013,29,0.0,52.99,0
21722,392970,D,4,1,1024943,65.0,2008,19,75.76,31.1,0
80940,865225,S,3,1,268864,50.0,2014,18,28.93,29.44,0
71776,176638,S,3,1,673816,131.95,1999,40,4.76,48.96,0
34317,385327,D,3,1,70587,225.95,2005,50,132.9,46.43,0
15706,60315,D,5,1,349774,278.95,2003,53,86.93,13.51,1
42196,2302779,S,2,1,134680,156.75,1993,61,20.05,30.7,0
63636,1589729,S,2,1,392275,69.99,2009,34,57.48,52.91,0
8054,874691,D,8,1,1024103,60.19,2009,27,34.23,88.96,0
77930,565839,S,2,1,197511,29.95,2009,48,17.82,19.87,0
20446,3083797,D,3,1,2065460,179.0,2005,22,77.37,29.15,0
50459,634001,S,3,1,1536391,163.0,1996,16,0.0,78.34,0
65194,60282,S,3,1,148882,57.2,2001,96,52.6,8.98,1
85039,621670,S,2,1,198382,46.95,1998,36,5.17,16.76,0
35488,193626,D,2,1,1377192,139.0,2008,37,63.99,23.86,0
52811,203387,S,0,0,686338,34.95,2001,29,45.15,16.99,0
83306,178882,S,9,1,359759,236.95,2009,30,55.47,36.08,0
49637,643595,S,3,1,169989,39.95,2003,30,133.15,92.67,0
11489,110096,D,1,0,172683,113.25,2010,121,77.93,18.99,0
32439,169694,D,2,1,385536,201.95,2008,65,81.38,46.55,1
48079,499519,S,5,1,1111593,129.0,2010,11,64.98,381.87,0
4607,133422,D,10,1,145092,171.8,2011,43,133.24,42.95,1
21170,529147,D,2,1,1042227,85.0,2009,40,4.5,13.99,0
8914,560046,D,8,1,265397,6.99,2009,69,14.64,13.94,1
67091,625692,S,3,1,348666,161.0,2009,27,35.16,93.08,1
66468,51591,S,4,1,3727785,182.95,2004,36,49.86,7.99,0
82375,153896,S,8,1,136277,23.95,2005,137,0.0,0.0,0
52988,456843,S,2,1,5955393,111.95,1999,26,33.97,6.72,0
5214,540433,D,7,1,130844,18.68,2010,98,23.72,17.45,0
74728,2376416,S,0,0,121083,47.27,2005,24,0.0,30.55,0
64892,628688,S,8,1,679454,216.07,2010,41,0.0,0.0,0
54626,862999,S,3,1,1023426,265.0,2001,25,318.99,653.99,1
20615,127305,D,5,1,1632409,59.95,2003,71,53.58,16.19,0
41243,125795,S,5,1,882492,110.0,1997,17,0.0,53.56,0
46001,760100,S,2,1,1030087,198.0,2002,26,0.0,133.49,0
41630,1621876,S,8,1,704659,134.95,2006,21,190.79,58.96,0
44004,670836,S,8,1,1501552,100.67,2012,30,94.87,40.97,0
84829,618915,S,1,0,94573,96.8,2012,40,0.0,65.17,0
71506,164243,S,4,1,131275,90.5,2001,41,33.26,78.47,0
75318,1471168,S,2,1,118961,41.95,2014,20,24.19,31.87,0
14980,821479,D,1,0,985782,24.95,1987,60,23.49,14.84,1
56455,118460,S,2,1,1143784,34.67,2006,27,33.44,13.93,0
5692,907110,D,1,0,1504667,55.0,2004,15,103.52,49.2,1
57447,57731,S,0,0,32636,56.95,2006,38,19.28,38.99,0
9200,134923,D,1,0,1183057,56.0,2007,23,54.57,58.24,0
11810,101105,D,2,1,2374286,357.95,1996,69,15.49,30.0,0
7137,54490,D,9,1,75828,38.98,2011,175,39.97,28.97,1
12254,755195,D,1,0,5768594,89.95,2003,11,48.93,59.0,0
71919,539010,S,2,1,18042,49.95,2012,41,22.51,28.95,0
19938,290963,D,4,1,50563,207.95,2010,71,117.01,28.99,0
20726,608798,D,7,1,1760247,119.95,2008,46,86.67,4.81,0
28808,2622095,D,0,0,2589533,104.0,1997,21,38.57,50.57,0
45920,525512,S,3,1,162585,70.0,2009,30,42.49,52.75,0
67382,182944,S,2,1,1096630,291.95,2004,49,21.39,41.35,0
4006,115709,D,3,1,1268207,74.25,2004,59,40.19,31.34,1
66099,530763,S,2,1,852306,43.95,2010,23,0.0,32.98,0
43451,609618,S,4,1,2028307,187.95,2009,28,15.22,42.37,0
83733,616597,S,4,1,908393,260.0,1986,107,71.94,29.74,0
13959,619742,D,2,1,27242,138.6,2012,93,85.89,18.99,1
64744,544027,S,8,1,475522,71.0,2012,17,0.0,49.89,0
52757,254629,S,0,0,1119113,81.95,2012,71,20.94,5.83,0
30765,298254,D,2,1,4753936,90.95,2006,12,31.72,92.99,0
56937,526000,S,2,1,3575224,76.95,2005,17,55.02,32.76,0
69380,768465,S,5,1,3106347,83.96,2000,41,81.06,9.95,0
42529,288859,S,2,1,1121503,116.95,2000,26,36.64,72.61,0
61945,489860,S,2,1,2998052,100.0,2005,23,74.98,45.73,0
49122,114987,S,2,1,520316,125.0,2003,18,58.99,36.81,0
32703,51048,D,12,1,97797,167.67,2009,67,48.89,48.67,0
25395,2616681,D,0,0,5628484,23.94,1980,17,40.95,46.07,0
20294,865267,D,3,1,373452,125.33,2008,35,33.86,48.75,1
80379,254492,S,7,1,248814,97.95,2011,44,38.45,38.72,0
53760,181300,S,2,1,1080436,51.99,2001,29,41.36,67.84,0
12634,725149,D,2,1,5433597,40.0,2003,20,33.19,43.6,0
4346,346314,D,9,1,1035820,163.95,2009,23,75.84,65.36,0
16842,55346,D,6,1,92968,84.95,1998,54,57.61,21.43,1
85019,631858,S,2,1,486668,41.95,2002,49,41.88,41.94,0
18380,162832,D,4,1,164962,88.85,2010,54,137.41,99.0,0
28314,193721,D,8,1,175732,194.0,2010,108,155.19,33.99,0
54773,793724,S,1,0,614263,90.0,2003,15,50.98,71.33,0
22117,625291,D,0,0,51991,156.2,2009,33,113.99,70.54,1
4889,878101,D,0,0,5077525,77.0,2004,17,53.94,11.89,0
68089,867779,S,3,1,43442,59.95,2014,40,44.99,36.24,0
199,130230,D,3,1,828009,109.67,1996,25,162.35,55.99,0
6485,285008,D,5,1,587816,85.0,2004,33,44.98,21.52,0
23187,54297,D,2,1,543765,32.0,2009,82,27.97,8.3,0
3099,206749,D,17,1,2290846,59.99,2006,52,31.1,18.48,0
82731,162800,S,2,1,612397,34.95,2010,21,14.09,22.95,0
77676,526683,S,4,1,1517968,87.2,2011,28,3.85,27.99,0
84322,53344,S,6,1,421935,147.2,2009,42,17.99,33.94,0
54877,665485,S,1,0,337806,48.95,2011,24,36.88,28.97,0
15718,60317,D,6,1,711281,94.8,2005,45,65.37,9.98,0
53803,223246,S,2,1,602027,182.95,1999,87,154.25,36.59,0
60777,858286,S,2,1,664767,65.0,2014,15,54.53,33.99,0
2301,530654,D,7,1,1237086,16.12,2010,43,120.21,13.2,0
59132,631148,S,4,1,859705,102.99,2008,26,35.14,64.23,0
52320,530075,S,9,1,765862,43.11,2010,41,61.49,26.93,0
58026,2538234,S,0,0,774459,39.95,2001,24,23.95,33.61,0
53128,244984,S,6,1,1328358,94.95,2002,18,111.23,48.98,0
72242,2109151,S,11,1,21105,24.99,2014,21,0.0,19.42,0
62223,864947,S,2,1,962315,49.95,2014,14,0.0,40.05,0
55798,724886,S,2,1,1772400,74.0,2009,38,52.47,40.99,0
37601,553253,S,3,1,1290582,302.73,2011,23,241.16,163.97,1
54347,194074,S,3,1,773230,72.0,2005,59,88.99,13.37,0
68180,602671,S,4,1,21576,98.5,2010,117,50.13,30.99,0
82992,53343,S,5,1,1831077,85.8,2006,41,17.99,22.97,0
26055,2851478,D,1,0,1477060,107.95,2005,20,70.75,16.21,0
44853,916989,S,1,0,238001,39.95,1999,26,0.0,26.28,0
16447,51977,D,8,1,81861,237.0,2010,143,88.99,33.99,0
19800,132295,D,4,1,141742,170.2,2008,49,68.99,59.21,0
23708,117678,D,5,1,1043290,173.33,2005,81,63.99,13.49,1
61219,614521,S,3,1,19286,54.99,2009,58,27.28,27.84,0
55286,870916,S,5,1,1325435,130.95,2007,22,29.51,65.89,0
79840,631559,S,2,1,1308031,40.0,2010,49,3.99,8.11,1
12262,58353,D,8,1,36346,118.6,2011,98,22.92,83.09,1
82859,563738,S,3,1,975080,44.5,1984,44,4.98,29.94,0
72298,181181,S,1,0,132396,39.15,2002,33,0.0,20.99,0
14600,531242,D,3,1,479147,39.95,2010,31,24.63,24.86,0
60886,268419,S,1,0,425539,46.0,2005,49,36.93,31.19,0
58107,2679460,S,2,1,2967208,155.0,1997,21,61.65,71.49,0
13880,872266,D,2,1,2214265,35.98,2008,53,73.98,54.17,0
30349,55507,D,2,1,392050,104.25,2010,117,64.99,4.98,1
61995,644131,S,0,0,84108,59.99,2005,14,31.15,34.99,0
4844,52454,D,15,1,1276261,249.95,2007,67,10.09,8.42,0
7147,276726,D,0,0,1188224,58.75,2001,22,59.89,16.99,1
18085,890452,D,0,0,5132711,45.0,2011,15,45.04,10.95,0
46837,545021,S,4,1,38833,82.0,2014,29,50.04,66.6,0
43823,647308,S,11,1,651657,99.0,2010,14,115.99,34.09,0
58970,60007,S,2,1,1640327,118.95,1999,32,7.97,28.99,0
45448,900899,S,3,1,1069862,82.4,2010,13,162.53,76.31,0
20104,1574783,D,5,1,831634,66.77,2009,32,164.4,28.0,0
47477,881677,S,0,0,1069064,58.75,2014,16,33.43,43.93,0
50262,109902,S,8,1,1484700,217.75,2007,33,121.03,52.98,0
66296,867932,S,4,1,65129,52.0,2014,32,39.54,33.36,0
84703,525061,S,10,1,1484111,120.95,2010,18,62.99,99.99,0
15406,390957,D,3,1,363702,85.0,2004,30,41.34,76.83,0
58157,2570505,S,1,0,537025,60.0,1994,44,7.96,14.04,0
61194,259943,S,0,0,109350,63.98,2009,22,8.76,37.24,0
29160,710666,D,5,1,7206339,56.0,2000,22,18.12,10.98,0
48491,891668,S,2,1,4375655,49.95,2005,11,31.28,22.73,0
25135,895487,D,2,1,5114132,52.0,1986,21,48.54,36.0,1
33319,153973,D,7,1,74091,123.28,2007,171,61.16,57.23,1
62677,186227,S,9,1,680261,233.0,1997,63,0.0,63.64,0
62367,647163,S,8,1,144291,39.95,2012,28,0.0,0.0,0
74681,1855477,S,7,1,71217,39.99,2014,43,24.05,33.98,1
34676,801017,D,2,1,3986659,52.0,2008,26,35.08,43.98,0
4373,56248,D,3,1,610874,78.0,2006,52,114.51,62.07,0
2108,912077,D,5,1,2923029,119.0,2002,12,158.88,110.66,0
7790,616032,D,2,1,850617,58.0,2010,58,0.0,0.0,1
60035,537007,S,4,1,1143915,87.87,2011,24,12.95,84.5,0
35910,775022,D,4,1,3085003,99.0,1999,21,105.99,189.92,0
56828,3026484,S,9,1,2525707,82.95,2003,10,69.12,6.49,0
60525,741301,S,2,1,2932846,59.99,2008,17,4.15,18.7,0
53386,157006,S,2,1,1096005,56.95,2003,17,43.23,44.98,0
37685,607531,S,4,1,1249153,68.5,1994,51,135.41,15.9,0
55628,616049,S,2,1,598914,75.95,2006,92,1353.99,27.97,1
26035,53964,D,5,1,424140,242.95,2004,80,183.46,50.21,0
54467,652965,S,2,1,3709209,135.0,2001,13,107.77,123.61,0
75833,619846,S,10,1,93623,40.8,2005,33,19.16,24.73,0
74541,858244,S,0,0,30423,74.99,2013,17,30.13,48.83,0
79358,106680,S,3,1,190564,63.0,2009,43,18.4,31.5,0
83859,635584,S,1,0,715645,51.95,2013,14,0.0,33.41,0
45809,152466,S,4,1,785564,74.95,2007,38,42.8,45.79,0
8972,606717,D,13,1,1886889,79.95,1996,32,62.0,16.99,1
31324,2330396,D,0,0,2447393,52.25,1984,25,36.96,43.44,1
19223,897541,D,1,0,1092786,205.95,2000,15,80.0,34.0,0
61294,57823,S,5,1,1255061,122.25,2004,36,70.43,16.93,0
41834,179028,S,3,1,2914597,101.95,1996,32,28.99,44.68,0
36762,50709,S,0,0,933771,217.95,2011,123,102.87,15.49,0
76358,147322,S,2,1,2252958,59.95,2007,14,17.77,59.94,0
22386,53920,D,3,1,91530,51.75,2009,46,137.54,53.95,0
26976,535321,D,12,1,41195,203.95,2013,69,105.99,122.59,1
64094,918031,S,0,0,159966,35.99,2014,85,25.32,18.98,1
48636,899125,S,2,1,3012131,49.95,2000,20,50.93,57.85,0
58723,3133556,S,1,0,307472,18.99,2002,35,38.88,13.97,0
10888,650045,D,3,1,1102227,104.0,2010,35,110.09,127.75,0
65793,132720,S,7,1,1630770,127.67,2008,14,65.37,127.67,0
54256,269766,S,2,1,1774929,39.99,2007,42,24.25,10.74,0
8304,57121,D,9,1,1292640,98.2,2005,36,47.61,13.56,1
71930,176600,S,3,1,2170468,66.95,2003,25,109.07,4.0,0
77228,53914,S,6,1,89722,234.75,2010,96,41.91,28.43,0
31346,553602,D,4,1,699237,94.0,2007,18,0.0,0.0,0
29037,248202,D,6,1,85311,93.0,2011,99,62.71,27.65,1
32398,127193,D,5,1,420206,67.95,2008,43,61.94,36.18,1
65226,557587,S,5,1,1776105,88.6,2009,36,17.99,45.85,0
37056,123995,S,8,1,361475,87.95,1999,49,0.0,21.67,1
60093,1471577,S,2,1,43719,69.95,2014,48,51.83,43.98,0
72358,55916,S,6,1,837164,97.0,1998,31,135.92,38.98,0
82684,2313393,S,0,0,473357,45.37,1980,35,0.0,38.99,0
51677,307991,S,5,1,2228854,54.95,2003,38,47.06,6.67,0
74549,246247,S,1,0,833152,55.95,2005,25,0.0,38.77,0
21897,51603,D,3,1,109223,158.0,2008,160,89.98,35.42,1
19813,60458,D,9,1,383389,213.6,2003,63,83.84,48.01,1
13845,52362,D,11,1,51872,211.0,2010,97,78.99,22.49,1
62759,1740866,S,2,1,221754,67.0,2014,46,58.22,57.29,1
34700,364031,D,0,0,800866,39.95,2007,37,38.46,33.81,0
19755,285957,D,4,1,562029,84.0,2004,33,90.21,104.77,0
34451,711208,D,1,0,1927776,94.7,2001,29,36.43,16.95,1
47363,899033,S,5,1,177053,67.0,2013,11,143.98,59.94,0
52575,761522,S,2,1,3325797,95.0,2006,31,34.08,9.0,0
69046,1433311,S,0,0,25429,45.0,2012,27,24.24,29.59,0
31089,51485,D,2,1,30266,178.67,2010,144,26.24,43.99,1
67962,232353,S,2,1,539165,99.95,1997,23,18.79,102.94,0
56796,636298,S,2,1,600170,59.95,2010,59,38.92,49.99,0
29719,789738,D,4,1,1329257,274.99,2008,27,286.7,104.93,0
18903,894183,D,2,1,5312227,90.0,2011,13,33.24,90.0,0
81064,555603,S,0,0,1064580,34.99,2006,53,18.93,30.99,0
82637,293830,S,2,1,1436425,92.95,2005,29,47.07,84.42,0
23461,2832448,D,1,0,1817999,133.95,2001,19,71.98,63.99,0
28898,592007,D,0,0,1493186,62.0,2007,21,44.73,64.61,0
45741,644554,S,4,1,42785,204.0,2012,81,68.31,113.28,0
26893,360017,D,7,1,219969,79.95,2011,40,57.95,56.0,0
72198,574613,S,8,1,7170377,75.95,2004,16,50.1,42.01,0
16778,868472,D,1,0,5724101,75.0,1994,14,17.93,13.98,0
50616,193552,S,4,1,200993,152.0,2008,86,46.99,94.54,0
4701,169367,D,6,1,667279,156.95,2008,39,91.41,55.95,0
69693,415714,S,7,1,949607,64.0,2008,17,11.31,52.87,0
30170,54685,D,8,1,180221,43.8,2004,113,33.33,14.98,0
18000,234077,D,0,0,198701,59.95,1996,14,72.97,44.26,0
43134,540673,S,5,1,538078,233.0,2012,19,70.7,195.94,0
57361,557554,S,5,1,789105,81.33,2009,45,65.56,23.85,0
38384,127860,S,1,0,692372,55.0,2000,49,11.0,28.94,0
79820,561195,S,7,1,933193,37.8,2009,24,4.0,10.86,0
31652,287697,D,4,1,752793,85.0,2002,31,51.94,52.92,1
41059,923134,S,1,0,1268763,70.0,1996,120,0.0,11.47,0
34315,288809,D,2,1,461850,103.0,2006,24,40.98,48.99,0
34945,200517,D,1,0,1347848,101.95,2009,34,43.2,6.97,0
64612,637562,S,3,1,18306,54.99,2013,35,27.53,30.15,0
30435,544556,D,3,1,50344,225.95,2013,52,103.94,78.99,1
5829,533396,D,14,1,103964,190.95,2012,60,120.99,77.03,1
84039,881645,S,0,0,506936,60.0,2015,15,34.64,35.0,0
34737,624337,D,4,1,334103,80.29,2010,70,115.54,47.93,0
20933,53850,D,12,1,309790,356.95,2008,80,170.49,53.45,0
61511,551299,S,4,1,393087,131.0,2003,41,0.0,18.98,0
4364,256321,D,1,0,1232753,54.95,2006,32,46.68,49.21,1
27971,2788129,D,0,0,2381056,68.0,1985,21,0.0,50.51,0
17653,116023,D,2,1,1257228,64.67,2004,21,64.14,82.12,0
33098,760267,D,2,1,578706,125.0,2005,30,97.35,34.19,0
4876,422274,D,7,1,1878130,186.67,2007,23,67.5,69.19,0
78567,365319,S,3,1,248545,62.95,2007,42,10.52,61.63,0
28953,809181,D,0,0,2155540,0.0,2012,19,103.98,23.91,0
71719,247872,S,0,0,623500,44.95,2009,20,0.0,27.43,0
16378,530655,D,3,1,2696864,74.95,2007,15,41.72,55.89,0
76114,635094,S,2,1,393425,53.0,2009,18,29.23,36.35,0
3006,2647017,D,0,0,9013217,59.95,1992,22,44.92,57.45,0
68137,663681,S,8,1,707928,46.95,2013,27,31.98,30.47,0
10875,288761,D,1,0,2954884,49.95,1999,20,38.97,12.98,0
58059,184487,S,1,0,818963,54.95,2004,78,36.24,34.55,0
78200,626349,S,4,1,487859,92.99,2008,27,40.35,40.95,0
54459,294409,S,1,0,1088647,81.95,2007,26,77.37,75.57,1
57911,545086,S,2,1,1653777,132.95,2007,17,95.89,65.49,1
79944,626259,S,12,1,74775,45.6,2010,48,0.0,0.0,0
31034,53437,D,11,1,263470,344.95,2011,109,52.03,47.35,0
8809,145727,D,4,1,673100,198.67,2009,92,41.94,23.86,0
81994,263866,S,0,0,44659,16.99,2003,40,73.98,12.36,0
65652,775715,S,2,1,2678516,209.0,2003,24,36.94,75.65,1
72406,910963,S,5,1,869177,102.65,2006,11,115.5,79.66,0
9109,734572,D,4,1,3531210,0.0,2008,19,61.54,89.66,1
83692,913168,S,4,1,274712,88.95,2014,34,15.81,22.14,0
10408,607890,D,8,1,2358566,153.27,2004,59,126.03,20.1,0
4218,617161,D,1,0,393547,121.0,2008,69,21.43,24.99,0
61675,623731,S,2,1,470532,84.95,1988,16,0.0,59.25,0
83302,1451056,S,2,1,644034,49.53,2011,13,0.0,46.98,0
68555,351913,S,4,1,2786655,180.0,2008,15,113.99,108.19,0
1061,61050,D,1,0,1904818,245.95,2005,28,7.13,11.98,0
5846,244398,D,6,1,22501,335.95,2012,106,211.71,78.82,1
73671,250141,S,1,0,1277052,82.95,2007,32,0.0,15.92,0
52733,2501750,S,2,1,1691226,124.0,2004,16,67.21,63.98,0
55196,270784,S,2,1,50616,86.99,2010,74,28.93,35.17,0
18460,247980,D,1,0,1195887,69.95,2008,62,64.24,10.26,0
23499,461687,D,5,1,1885719,191.95,2010,21,34.19,23.99,0
20628,131559,D,1,0,1815421,51.8,2002,21,59.92,19.98,1
53309,635956,S,1,0,995672,69.0,2011,39,40.44,28.49,0
28865,52093,D,7,1,91561,122.8,2008,208,97.5,31.64,0
60322,108478,S,2,1,15921,170.25,2005,97,45.97,68.98,0
69759,308896,S,5,1,2402097,173.75,2005,37,123.73,29.81,0
39796,542636,S,7,1,261727,39.0,2013,18,22.41,26.98,0
54069,54971,S,6,1,193469,214.95,2011,38,33.87,115.87,0
70221,658225,S,4,1,41128,35.75,2012,31,31.41,30.0,0
63336,177604,S,3,1,35653,220.95,2003,63,53.89,45.7,0
14422,640550,D,1,0,1842405,211.0,2009,22,108.28,109.58,0
57767,114733,S,3,1,1644593,60.0,2003,31,39.98,10.19,0
25192,516539,D,2,1,359444,42.95,2010,52,22.86,54.29,0
18348,50780,D,5,1,723544,187.19,2008,41,140.49,49.99,1
2011,872492,D,3,1,2977155,49.0,1993,29,4.98,8.72,0
35718,613379,D,0,0,24898,159.75,2010,112,4.37,32.59,1
19933,53601,D,2,1,92804,118.8,2008,47,73.99,25.99,0
67300,1440170,S,6,1,998749,150.13,2012,27,164.59,73.23,0
48704,906921,S,1,0,1024517,68.95,2006,20,151.28,59.37,0
15217,136852,D,1,0,733478,82.0,2001,44,63.97,74.02,1
28897,125152,D,0,0,54819,60.25,2010,100,27.13,13.11,0
80979,619904,S,3,1,645155,182.2,1998,30,26.74,92.53,1
60872,909460,S,2,1,3048020,139.0,1988,18,14.96,60.13,0
54113,60611,S,3,1,575139,108.95,2000,41,67.39,7.31,0
23559,147806,D,9,1,3922713,115.95,2001,29,66.44,7.98,0
74973,187972,S,3,1,1085454,75.99,2000,32,0.0,38.99,0
17553,50809,D,6,1,252090,230.2,2008,87,123.99,20.34,1
73462,553610,S,6,1,118473,121.6,2008,129,33.98,41.99,0
5137,110451,D,8,1,212768,38.99,2007,32,104.58,37.99,0
55932,737518,S,2,1,1637597,172.0,2006,39,20.74,51.07,0
25279,106840,D,8,1,424097,43.72,2010,60,35.87,10.22,1
82457,917600,S,2,1,658861,75.0,2002,46,6.13,32.56,0
51986,505043,S,1,0,991843,212.0,2010,66,0.0,0.0,0
13829,53632,D,6,1,443034,275.95,2010,92,111.92,4.0,1
8548,279486,D,0,0,999191,12.67,2010,21,10.2,9.99,0
12560,633070,D,1,0,1183665,259.99,2011,28,0.0,144.71,0
75306,545686,S,3,1,340206,74.99,2013,22,44.58,34.95,0
82822,108692,S,2,1,148147,102.91,2007,83,17.28,64.97,0
47552,2229451,S,8,1,1339300,160.95,2013,11,0.0,107.87,0
59794,246057,S,2,1,1448109,38.0,2006,57,0.0,0.0,0
35183,656490,D,1,0,2672341,70.9,2010,13,169.07,152.27,0
39981,58323,S,7,1,2166,16.99,2010,217,4.89,11.74,0
19545,778374,D,3,1,6438739,93.95,2003,14,36.4,46.69,0
68602,859878,S,5,1,816797,37.95,2009,20,29.43,37.94,0
54441,908621,S,2,1,3729737,54.95,2006,25,49.08,46.19,0
66379,200137,S,1,0,888491,115.95,2007,20,0.0,67.55,0
18894,134832,D,2,1,3058290,42.0,2007,29,28.93,34.48,0
18049,148601,D,1,0,1131392,245.95,2008,63,145.03,8.86,1
34668,581657,D,0,0,6683965,35.0,2003,15,22.56,38.11,0
66074,116456,S,10,1,325934,118.0,2003,30,144.17,14.98,0
83897,106193,S,2,1,456877,45.0,2005,36,0.0,0.0,0
19051,387172,D,3,1,102502,51.95,2009,87,28.99,13.69,0
47170,869864,S,11,1,92588,79.95,2003,20,73.98,54.24,0
32656,566550,D,2,1,3448402,75.0,2000,33,36.98,5.98,0
65117,880034,S,3,1,531679,130.0,2014,41,83.99,63.98,0
9493,3597209,D,0,0,5931217,0.0,1967,15,0.0,49.31,0
62118,2572384,S,5,1,811303,80.15,1995,46,4.47,60.23,0
79016,177290,S,5,1,566473,164.95,2003,39,14.23,20.7,0
11726,52791,D,7,1,415655,88.4,2004,34,70.74,14.94,0
28666,467299,D,1,0,138920,10.47,2007,247,114.98,13.99,1
52563,613515,S,2,1,119262,39.99,2005,106,20.92,16.36,0
82049,259081,S,0,0,7793,69.95,2005,30,33.98,32.28,0
52509,180839,S,2,1,681749,75.0,2005,21,24.72,27.77,0
54645,868141,S,2,1,1658253,82.0,1997,46,17.97,31.45,0
23450,112096,D,8,1,37130,264.77,2009,40,109.8,59.99,0
29400,2537097,D,1,0,3559064,41.95,2001,29,17.12,45.19,0
28284,2346954,D,3,1,4056497,0.0,1991,17,74.9,61.11,0
43016,52348,S,4,1,3162872,80.4,2002,53,53.5,10.99,0
21207,2598436,D,1,0,2802446,214.99,1995,22,0.0,122.13,0
39716,529313,S,0,0,609991,28.95,2011,84,20.24,6.77,0
55106,2039077,S,1,0,54730,20.95,2008,50,36.99,14.28,0
59863,259096,S,3,1,75490,83.1,2003,100,26.42,33.99,0
57595,259655,S,2,1,1265368,56.95,2004,22,20.4,12.94,0
72172,584189,S,1,0,392617,28.95,2005,50,16.98,23.88,0
62062,546217,S,2,1,262630,87.45,2005,87,38.98,43.99,0
56920,1839516,S,2,1,4070685,139.99,2007,10,92.65,53.99,0
30428,879923,D,8,1,2845515,78.9,2010,23,123.99,61.85,0
2724,742846,D,12,1,126804,142.8,2010,20,0.0,0.0,0
50159,531922,S,4,1,51918,99.0,2008,40,76.34,100.54,0
68637,863735,S,2,1,648815,49.99,2009,37,28.33,29.99,0
52576,601641,S,2,1,765044,59.99,2010,61,13.97,27.04,0
23024,2385940,D,2,1,1982655,70.67,1989,30,78.99,51.75,0
56578,715052,S,4,1,558315,0.0,2008,14,127.85,179.87,0
34211,638386,D,2,1,1159501,76.95,2007,35,55.49,133.65,0
6121,177350,D,1,0,1843208,153.95,2009,44,66.54,24.99,0
34049,50246,D,5,1,789768,121.4,2007,80,75.56,18.71,0
53783,608370,S,5,1,2867880,11.37,2005,30,145.69,22.94,0
31596,533971,D,4,1,151079,109.2,2008,38,62.32,57.19,1
